,날짜,종가,전일비,시가,고가,저가,거래량
5129,2003.07.25,408000,1500,404000,408000,399000,300934
5130,2003.07.24,406500,3000,400500,409000,399000,515993
5131,2003.07.23,403500,-8500,415000,417000,402000,480516
5132,2003.07.22,412000,5000,405000,412000,404500,425822
5133,2003.07.21,407000,3000,402000,410500,402000,469734
5134,2003.07.18,404000,-14000,397500,408000,397500,919607
5135,2003.07.16,418000,10000,415000,420500,409000,832374
5136,2003.07.15,408000,-1500,411000,411500,404000,704153
5137,2003.07.14,409500,15500,395000,410500,394500,934227
5138,2003.07.11,394000,2000,388000,394000,385000,449282
5139,2003.07.10,392000,-4500,394000,398000,392000,513570
5140,2003.07.09,396500,-2000,399000,399500,394500,377390
5141,2003.07.08,398500,12500,399500,400000,395500,1244668
5142,2003.07.07,386000,2000,387000,387500,383500,296037
5143,2003.07.04,384000,2000,381500,385500,379000,251301
5144,2003.07.03,382000,11000,382000,391000,379000,1174700
5145,2003.07.02,371000,9000,369500,371000,365500,519844
5146,2003.07.01,362000,7000,355000,362500,352000,260070
5147,2003.06.30,355000,-6000,358000,360500,353500,312166
5148,2003.06.27,361000,-3500,367000,370500,361000,455494
5149,2003.06.26,364500,5000,352500,367500,352500,345345
5150,2003.06.25,359500,8000,352500,360500,351000,345721
5151,2003.06.24,351500,-5500,350000,352500,349000,457725
5152,2003.06.23,357000,-7000,364000,365000,356000,411382
5153,2003.06.20,364000,-6000,365000,370000,364000,467592
5154,2003.06.19,370000,16000,360000,375000,357000,963478
5155,2003.06.18,354000,-3000,351500,359000,351500,387127
5156,2003.06.17,357000,16000,353000,357500,349500,842487
5157,2003.06.16,341000,-9500,345000,348000,341000,381201
5158,2003.06.13,350500,500,354000,356000,348500,596326
5159,2003.06.12,350000,5000,350000,352000,347500,907935
5160,2003.06.11,345000,1000,348000,352500,344000,550459
5161,2003.06.10,344000,0,340000,347000,339000,413612
5162,2003.06.09,344000,10500,336500,344500,334500,778190
5163,2003.06.05,333500,4500,333000,336500,331000,547025
5164,2003.06.04,329000,5500,326000,329000,321500,408638
5165,2003.06.03,323500,-10500,327500,330000,323500,535555
5166,2003.06.02,334000,10000,329000,335000,329000,664300
5167,2003.05.30,324000,-500,324500,325500,320000,463912
5168,2003.05.29,324500,3500,321000,327000,318000,682639
5169,2003.05.28,321000,7000,324000,325500,318500,690768
5170,2003.05.27,314000,-3000,315000,318000,311500,256878
5171,2003.05.26,317000,5000,312000,318500,308500,424448
5172,2003.05.23,312000,12000,304000,312500,303500,428916
5173,2003.05.22,300000,-4000,301500,308500,298500,493025
5174,2003.05.21,304000,-2500,304500,308500,302500,409584
5175,2003.05.20,306500,5500,296000,307000,295500,470063
5176,2003.05.19,301000,-6000,302500,304500,299000,621857
5177,2003.05.16,307000,-8000,313000,315500,307000,628116
5178,2003.05.15,315000,5500,312000,317000,307500,570203
5179,2003.05.14,309500,-6500,313000,315000,308500,489339
5180,2003.05.13,316000,-11000,327000,327000,314500,587863
5181,2003.05.12,327000,10000,325000,329500,323000,732201
5182,2003.05.09,317000,-2500,316000,318500,313000,457465
5183,2003.05.07,319500,6500,317000,320000,310000,983272
5184,2003.05.06,313000,6000,310500,316000,310500,718481
5185,2003.05.02,307000,2000,305000,310000,300500,822432
5186,2003.04.30,305000,4500,302000,306500,299500,640825
5187,2003.04.29,300500,15500,293500,301500,291000,624782
5188,2003.04.28,285000,-2500,284500,292000,283000,544833
5189,2003.04.25,287500,-7500,290000,292000,285000,715217
5190,2003.04.24,295000,-5000,299000,302000,292000,476185
5191,2003.04.23,300000,1500,302500,305500,299000,473874
5192,2003.04.22,298500,-10500,305000,307000,297500,713899
5193,2003.04.21,309000,-6000,312000,317000,308500,409736
5194,2003.04.18,315000,13000,310500,315000,303000,815768
5195,2003.04.17,302000,-8500,307000,310500,302000,685584
5196,2003.04.16,310500,14500,305000,312500,303500,1101778
5197,2003.04.15,296000,10500,293000,296500,290500,705281
5198,2003.04.14,285500,500,283500,294000,283500,703508
5199,2003.04.11,285000,-3000,285000,294000,284500,793342
5200,2003.04.10,288000,1500,286500,291000,283500,1081435
5201,2003.04.09,286500,-12500,292000,294000,286000,849424
5202,2003.04.08,299000,0,292000,301500,291000,808535
5203,2003.04.07,299000,15500,288000,300500,285500,995761
5204,2003.04.04,283500,4500,276000,285500,272000,1075290
5205,2003.04.03,279000,0,286000,287500,279000,1184791
5206,2003.04.02,279000,-5000,285000,287000,277500,1206928
5207,2003.04.01,284000,0,278000,284000,274000,994684
5208,2003.03.31,284000,-23000,298000,300000,284000,928851
5209,2003.03.28,307000,8500,299000,307000,296500,664470
5210,2003.03.27,298500,-5500,299000,302500,296500,482682
5211,2003.03.26,304000,-2000,308000,310500,303000,902893
5212,2003.03.25,306000,-6500,307000,307000,303000,884295
5213,2003.03.24,312500,-2500,317000,317000,311000,830822
5214,2003.03.21,315000,3500,311500,316500,308500,623172
5215,2003.03.20,311500,15500,300000,311500,298000,1190038
5216,2003.03.19,296000,-3000,296000,301000,294000,587196
5217,2003.03.18,299000,11000,299500,301500,293500,842759
5218,2003.03.17,288000,-8500,296500,297000,282000,770011
5219,2003.03.14,296500,6500,299000,303000,293000,765947
5220,2003.03.13,290000,0,290500,291500,282500,1076920
5221,2003.03.12,290000,2500,287500,291500,286500,1011632
5222,2003.03.11,287500,1000,284500,290000,280000,1031421
5223,2003.03.10,286500,5500,284500,289000,282000,584297
5224,2003.03.07,281000,5000,273000,285000,270000,793785
5225,2003.03.06,276000,0,279000,279000,271500,382243
5226,2003.03.05,276000,-9000,278000,279500,273000,668456
5227,2003.03.04,285000,-10000,287500,289000,282500,508102
5228,2003.03.03,295000,15500,279500,295000,279500,510466
5229,2003.02.28,279500,-4000,283500,287000,279000,409838
5230,2003.02.27,283500,-500,280000,285500,276000,759059
5231,2003.02.26,284000,-5500,289500,292000,282500,659611
5232,2003.02.25,289500,-20000,300000,302000,289500,949327
5233,2003.02.24,309500,7500,303000,314000,303000,660009
5234,2003.02.21,302000,-500,305000,305000,299500,429893
5235,2003.02.20,302500,5500,294000,303000,294000,668674
5236,2003.02.19,297000,4000,300000,308000,297000,990908
5237,2003.02.18,293000,2500,291000,293500,286000,506335
5238,2003.02.17,290500,17500,282000,292000,280000,863122
5239,2003.02.14,273000,1500,270000,273000,266000,634666
5240,2003.02.13,271500,-8500,279000,280500,271500,795304
5241,2003.02.12,280000,8500,266000,280000,266000,762056
5242,2003.02.11,271500,2000,270000,275500,259500,1041094
5243,2003.02.10,269500,-4500,271000,273000,267500,787848
5244,2003.02.07,274000,-9000,280000,282000,270000,973941
5245,2003.02.06,283000,-8000,290500,292000,281500,769287
5246,2003.02.05,291000,-3000,289000,295500,289000,428657
5247,2003.02.04,294000,1000,293000,298000,292000,817051
5248,2003.02.03,293000,1500,289000,294500,286000,573437
5249,2003.01.30,291500,0,293000,295500,289500,701387
5250,2003.01.29,291500,-15500,303500,306500,290000,930489
5251,2003.01.28,307000,8000,299000,307000,299000,528687
5252,2003.01.27,299000,-14000,301000,305000,298500,929328
5253,2003.01.24,313000,-3000,316000,317000,306500,668930
5254,2003.01.23,316000,4500,311500,318500,307500,734049
5255,2003.01.22,311500,-7500,314500,318500,309000,653428
5256,2003.01.21,319000,-1000,318000,320000,314500,533585
5257,2003.01.20,320000,-500,312000,321000,312000,372232
5258,2003.01.17,320500,-9500,327500,328500,320500,488166
5259,2003.01.16,330000,6000,320000,330000,316000,807630
5260,2003.01.15,324000,-4500,330000,333500,322000,654733
5261,2003.01.14,328500,-6000,330000,332500,325000,526476
5262,2003.01.13,334500,10500,320000,334500,318500,628932
5263,2003.01.10,324000,1000,330000,332500,317000,1252880
5264,2003.01.09,323000,-17000,331000,333000,321000,1505829
5265,2003.01.08,340000,-2500,346000,346500,338500,504232
5266,2003.01.07,342500,-7000,359000,359000,342000,577944
5267,2003.01.06,349500,5500,347000,351500,344000,499437
5268,2003.01.03,344000,22500,335000,350000,332000,1110675
5269,2003.01.02,321500,7500,319000,323000,315000,511660
5270,2002.12.30,314000,-22000,330500,335000,313000,998166
5271,2002.12.27,336000,-3500,335000,343500,334000,462714
5272,2002.12.26,339500,-3000,342500,344000,337000,520499
5273,2002.12.24,342500,-5500,345000,349000,341500,487403
5274,2002.12.23,348000,-10000,358000,359000,347000,513523
5275,2002.12.20,358000,500,356000,360000,350500,619268
5276,2002.12.18,357500,4000,347000,360000,345000,637586
5277,2002.12.17,353500,5000,355000,357000,352000,904605
5278,2002.12.16,348500,-13500,353000,356000,348000,1013021
5279,2002.12.13,362000,-6000,365000,366500,359000,632651
5280,2002.12.12,368000,2000,365500,368000,365500,1152112
5281,2002.12.11,366000,1500,367000,367500,360500,702806
5282,2002.12.10,364500,-8000,364000,366000,362000,635667
5283,2002.12.09,372500,500,373000,374000,365000,786012
5284,2002.12.06,372000,-1500,370000,374000,366500,555831
5285,2002.12.05,373500,0,369000,375000,363500,931069
5286,2002.12.04,373500,-19500,386000,387500,373500,848723
5287,2002.12.03,393000,6000,388000,395000,385000,753268
5288,2002.12.02,387000,0,387000,387000,381000,260648
5289,2002.11.29,387000,2000,385500,388000,382500,561797
5290,2002.11.28,385000,5000,387000,392500,383000,774721
5291,2002.11.27,380000,1500,372000,380000,372000,478004
5292,2002.11.26,378500,0,379500,382000,374500,784523
5293,2002.11.25,378500,5500,375000,380000,373000,648471
5294,2002.11.22,373000,4000,378000,380000,373000,971067
5295,2002.11.21,369000,9000,371000,373500,368000,1101230
5296,2002.11.20,360000,7500,353000,360500,349500,805432
5297,2002.11.19,352500,1500,346000,352500,346000,416569
5298,2002.11.18,351000,-7000,358000,358500,349500,569251
5299,2002.11.15,358000,18000,351000,358000,349500,839805
5300,2002.11.14,340000,-9000,345000,349000,339000,632799
5301,2002.11.13,349000,2500,349500,351000,344500,764295
5302,2002.11.12,346500,-2500,339500,347500,338500,662026
5303,2002.11.11,349000,-10500,356000,356000,345000,557147
5304,2002.11.08,359500,-7000,356000,359500,352000,720079
5305,2002.11.07,366500,1000,365500,369000,359000,830950
5306,2002.11.06,365500,4000,368000,368500,361500,655035
5307,2002.11.05,361500,-6000,369500,370000,357000,922212
5308,2002.11.04,367500,26500,354000,368500,351500,1375910
5309,2002.11.01,341000,-4000,343000,346000,338500,544556
5310,2002.10.31,345000,7000,345000,348000,337500,825659
5311,2002.10.30,338000,-15000,347000,349000,332000,1265984
5312,2002.10.29,353000,-8000,359500,363000,353000,904939
5313,2002.10.28,361000,21000,348000,363000,347500,1154421
5314,2002.10.25,340000,6000,330500,342000,330500,905743
5315,2002.10.24,334000,6000,332500,338000,332000,1005967
5316,2002.10.23,328000,8500,320500,328000,313500,935038
5317,2002.10.22,319500,-4500,331500,332000,313000,806741
5318,2002.10.21,324000,-2500,325000,331500,321000,650290
5319,2002.10.18,326500,19000,320000,330500,316000,1814446
5320,2002.10.17,307500,2500,303000,311000,296500,1162533
5321,2002.10.16,305000,5000,305000,307000,297500,1056456
5322,2002.10.15,300000,12000,293000,302500,287500,918245
5323,2002.10.14,288000,14500,285000,290500,283000,966420
5324,2002.10.11,273500,0,283500,283500,265500,1354700
5325,2002.10.10,273500,-24000,290500,293500,272500,1450691
5326,2002.10.09,297500,-2500,302000,302000,296000,558956
5327,2002.10.08,300000,4000,294500,300000,294500,592218
5328,2002.10.07,296000,-10000,303000,304000,296000,443629
5329,2002.10.04,306000,6500,292000,307500,292000,690231
5330,2002.10.02,299500,2000,307000,308000,298000,729498
5331,2002.10.01,297500,-1000,291000,299500,291000,691675
5332,2002.09.30,298500,-11000,299500,300000,294000,815688
5333,2002.09.27,309500,-4500,308000,316000,307000,616995
5334,2002.09.26,314000,7000,316000,318500,309000,850704
5335,2002.09.25,307000,-12000,313000,317000,304000,845912
5336,2002.09.24,319000,-2500,313000,319000,311000,893008
5337,2002.09.23,321500,-13500,328000,330000,318500,896036
5338,2002.09.19,335000,2000,335000,339500,333500,429927
5339,2002.09.18,333000,-9000,332000,335000,330000,569662
5340,2002.09.17,342000,14500,334000,342000,330500,673174
5341,2002.09.16,327500,-4000,334000,334000,327000,387702
5342,2002.09.13,331500,-11500,336500,337000,331500,478466
5343,2002.09.12,343000,6500,338500,343000,335500,657787
5344,2002.09.11,336500,6500,333500,339500,331000,532281
5345,2002.09.10,330000,6500,324500,330000,324000,346489
5346,2002.09.09,323500,1500,326500,328500,321500,440353
5347,2002.09.06,322000,1000,318500,324500,318000,559495
5348,2002.09.05,321000,-3000,328000,328500,321000,355424
5349,2002.09.04,324000,-9500,326000,328000,321500,672888
5350,2002.09.03,333500,-6500,341000,342000,332500,458970
5351,2002.09.02,340000,9000,329500,340000,328500,576211
5352,2002.08.30,331000,3000,326000,332000,324000,630618
5353,2002.08.29,328000,0,336000,336000,324000,573935
5354,2002.08.28,328000,-5000,325000,333000,325000,596664
5355,2002.08.27,333000,-7500,340500,341500,333000,676730
5356,2002.08.26,340500,-4500,342000,342000,338500,636221
5357,2002.08.23,345000,-2500,347500,350000,343500,775271
5358,2002.08.22,347500,-2500,352000,353000,346500,792234
5359,2002.08.21,350000,4000,346000,350000,342500,800969
5360,2002.08.20,346000,13000,340000,347000,338500,849757
5361,2002.08.19,333000,7500,332000,335000,328500,463502
5362,2002.08.16,325500,3500,330000,333000,325000,635052
5363,2002.08.14,322000,-2500,322000,323000,318000,719624
5364,2002.08.13,324500,7500,317000,324500,317000,392734
5365,2002.08.12,317000,-2000,319000,321000,313000,776669
5366,2002.08.09,319000,5500,319500,322500,317500,623569
5367,2002.08.08,313500,1500,320000,320000,311000,946760
5368,2002.08.07,312000,12000,308500,314000,306500,704835
5369,2002.08.06,300000,-9000,305000,305000,298500,1229320
5370,2002.08.05,309000,-10500,315500,317000,308000,650820
5371,2002.08.02,319500,-5000,317500,322000,312000,1037299
5372,2002.08.01,324500,-8000,333500,333500,321000,522727
5373,2002.07.31,332500,-500,332500,337000,331000,549688
5374,2002.07.30,333000,8000,335000,339000,333000,623474
5375,2002.07.29,325000,5000,324000,327500,319000,578590
5376,2002.07.26,320000,-19000,329500,333000,317000,1277355
5377,2002.07.25,339000,4000,350000,351000,339000,950319
5378,2002.07.24,335000,-10000,333000,337000,329500,677059
5379,2002.07.23,345000,15000,326000,345000,321500,827139
5380,2002.07.22,330000,-11500,328500,334500,327000,789675
5381,2002.07.19,341500,-15500,350000,350500,338000,863882
5382,2002.07.18,357000,3000,353500,360500,352500,802106
5383,2002.07.16,354000,1000,360000,361500,351000,852725
5384,2002.07.15,353000,1000,348000,361000,348000,735137
5385,2002.07.12,352000,20500,344000,354500,341000,800097
5386,2002.07.11,331500,-15500,337000,339000,331500,759676
5387,2002.07.10,347000,-15000,355000,358500,344500,713159
5388,2002.07.09,362000,3000,360000,365000,355500,661472
5389,2002.07.08,359000,1000,370000,370500,355000,1087799
5390,2002.07.05,358000,8000,350000,360500,349000,900353
5391,2002.07.04,350000,12000,342500,350000,342500,740490
5392,2002.07.03,338000,500,331500,341500,326500,811747
5393,2002.07.02,337500,8500,322000,340000,318000,812091
5394,2002.06.28,329000,16000,325000,334500,322000,911219
5395,2002.06.27,313000,4000,319000,321500,311000,895189
5396,2002.06.26,309000,-29500,330000,330500,309000,1284222
5397,2002.06.25,338500,-500,345000,347000,338000,603180
5398,2002.06.24,339000,-1000,331500,341000,331500,558383
5399,2002.06.21,340000,-1000,335000,345500,330500,973140
5400,2002.06.20,341000,-7500,340000,344000,333500,859016
5401,2002.06.19,348500,-14500,363000,366000,343500,1261397
5402,2002.06.18,363000,4000,370000,375000,361500,839239
5403,2002.06.17,359000,-500,361000,364500,358000,565133
5404,2002.06.14,359500,7500,353500,366000,353000,756955
5405,2002.06.12,352000,2000,346500,352000,346000,858141
5406,2002.06.11,350000,0,350000,351000,344000,440162
5407,2002.06.10,350000,5000,349000,352500,348000,560056
5408,2002.06.07,345000,-10500,345500,349500,344000,789281
5409,2002.06.05,355500,3500,358000,362500,354500,508345
5410,2002.06.04,352000,1000,341000,354000,340500,568130
5411,2002.06.03,351000,9000,336000,354000,336000,698025
5412,2002.05.31,342000,-13000,354000,356500,342000,894746
5413,2002.05.30,355000,-7000,356500,360500,352000,627422
5414,2002.05.29,362000,-7500,365000,365000,354000,780641
5415,2002.05.28,369500,8000,362500,370000,360500,469593
5416,2002.05.27,361500,-4500,360000,369500,359500,387056
5417,2002.05.24,366000,6000,368000,371000,365000,688056
5418,2002.05.23,360000,-10000,367000,369000,359500,740371
5419,2002.05.22,370000,14000,355000,370000,351500,759299
5420,2002.05.21,356000,-14000,364500,368000,355000,806714
5421,2002.05.20,370000,-12500,380000,380500,370000,604934
5422,2002.05.17,382500,12500,375000,383500,373500,807100
5423,2002.05.16,370000,-6000,376000,376500,369500,612939
5424,2002.05.15,376000,18000,368000,381000,367000,1412274
5425,2002.05.14,358000,22500,347000,358500,345000,1194658
5426,2002.05.13,335500,1500,328000,338500,320500,1351427
5427,2002.05.10,334000,-28000,350500,355000,332000,2000383
5428,2002.05.09,362000,-500,377000,378000,362000,1494429
5429,2002.05.08,362500,10500,358000,369000,356500,1066519
5430,2002.05.07,352000,4000,340500,352000,335000,1440529
5431,2002.05.06,348000,-22000,356500,361000,348000,1102792
5432,2002.05.03,370000,-9500,372000,374500,363000,1110728
5433,2002.05.02,379500,-2500,387000,387000,376500,1038085
5434,2002.04.30,382000,1000,383000,388500,378000,895732
5435,2002.04.29,381000,-19000,390000,396500,380500,1066608
5436,2002.04.26,400000,-13000,407000,411500,399500,1166488
5437,2002.04.25,413000,-19000,421500,426000,412500,1020219
5438,2002.04.24,432000,5000,423000,432000,418000,799632
5439,2002.04.23,427000,17000,410000,428000,405500,1197826
5440,2002.04.22,410000,14000,403000,417000,402000,1234419
5441,2002.04.19,396000,-10500,406500,413500,396000,1239727
5442,2002.04.18,406500,500,400000,408500,397500,975720
5443,2002.04.17,406000,17000,400500,411000,399000,1540512
5444,2002.04.16,389000,4000,385000,391000,381500,850537
5445,2002.04.15,385000,16000,372000,388000,372000,853327
5446,2002.04.12,369000,9500,359500,371500,355500,1108468
5447,2002.04.11,359500,3500,357500,365000,356000,1433884
5448,2002.04.10,356000,-13000,369000,369500,355500,1303617
5449,2002.04.09,369000,0,370000,373500,366000,1054820
5450,2002.04.08,369000,-20000,388000,388000,369000,1552027
5451,2002.04.04,389000,-15000,399000,399000,386500,1415939
5452,2002.04.03,404000,5500,397500,405000,393000,1208603
5453,2002.04.02,398500,24500,378000,398500,370000,1567922
5454,2002.04.01,374000,6000,375000,384500,370500,1149349
5455,2002.03.29,368000,10500,365000,371000,363000,738768
5456,2002.03.28,357500,-6000,362500,370000,357500,785277
5457,2002.03.27,363500,14500,350000,365500,350000,1228204
5458,2002.03.26,349000,9000,338500,349000,336500,843913
5459,2002.03.25,340000,-10500,353000,353000,340000,1090115
5460,2002.03.22,350500,9000,345000,357000,339500,971982
5461,2002.03.21,341500,-7500,340000,345500,340000,672199
5462,2002.03.20,349000,0,351000,356000,346500,862100
5463,2002.03.19,349000,17000,333000,349000,333000,1260131
5464,2002.03.18,332000,2000,335000,336000,329000,1036710
5465,2002.03.15,330000,-14000,334000,336500,329000,1430383
5466,2002.03.14,344000,-4000,344500,345000,329000,2115723
5467,2002.03.13,348000,-5000,345500,352500,345500,668868
5468,2002.03.12,353000,4500,344000,353500,343000,787357
5469,2002.03.11,348500,-500,350000,352000,343500,722758
5470,2002.03.08,349000,-7000,355000,357500,345500,734248
5471,2002.03.07,356000,-7000,368500,368500,355500,495617
5472,2002.03.06,363000,2000,361000,368000,357500,619124
5473,2002.03.05,361000,11000,363500,364000,356000,962357
5474,2002.03.04,350000,7000,350500,363000,350000,1219028
5475,2002.02.28,343000,-7000,350000,350500,343000,861598
5476,2002.02.27,350000,13000,333000,350000,333000,917566
5477,2002.02.26,337000,5000,341000,344000,333000,681164
5478,2002.02.25,332000,-1500,330500,336500,326500,679126
5479,2002.02.22,333500,-4500,327500,334000,326500,942408
5480,2002.02.21,338000,-2000,343000,344500,327000,1031960
5481,2002.02.20,340000,-2500,335000,343500,335000,699601
5482,2002.02.19,342500,-500,345000,352000,339500,725499
5483,2002.02.18,343000,1500,341000,345500,339000,713981
5484,2002.02.15,341500,-13500,347000,350000,340500,857239
5485,2002.02.14,355000,34000,337000,355000,331500,1967365
5486,2002.02.08,321000,6000,316000,321000,311000,682188
5487,2002.02.07,315000,-4000,315000,323000,312000,739516
5488,2002.02.06,319000,-4000,320000,324000,318000,636965
5489,2002.02.05,323000,11000,310000,324500,307000,973561
5490,2002.02.04,312000,3000,310000,316500,309000,476171
5491,2002.02.01,309000,8500,310000,316000,304500,712813
5492,2002.01.31,300500,-2500,308000,310500,300500,734664
5493,2002.01.30,303000,-12000,300500,309000,300500,791627
5494,2002.01.29,315000,-3500,318500,322500,314500,642877
5495,2002.01.28,318500,-4500,329000,329000,317500,674726
5496,2002.01.25,323000,13000,316500,328500,313000,1137546
5497,2002.01.24,310000,2000,311000,318500,309000,768310
5498,2002.01.23,308000,8000,290000,309500,289000,798014
5499,2002.01.22,300000,9000,292000,302500,292000,657912
5500,2002.01.21,291000,-5000,290000,292000,286000,825347
5501,2002.01.18,296000,-4000,300500,302000,294000,885232
5502,2002.01.17,300000,-1500,295000,303000,293000,1112140
5503,2002.01.16,301500,-10500,307500,312500,301500,1206614
5504,2002.01.15,312000,-18000,321500,323000,308000,1377508
5505,2002.01.14,330000,24000,302500,330000,302000,978026
5506,2002.01.11,306000,-2000,312000,317500,302000,953687
5507,2002.01.10,308000,-14500,318000,321000,308000,1096986
5508,2002.01.09,322500,11000,310500,322500,309500,902401
5509,2002.01.08,311500,-6500,319500,319500,309500,760142
5510,2002.01.07,318000,-1000,313000,321500,308500,1029132
5511,2002.01.04,319000,17000,319000,320500,314500,1009482
5512,2002.01.03,302000,-6000,305000,309500,301000,885636
5513,2002.01.02,308000,29000,283000,308000,281000,1142079
5514,2001.12.28,279000,9000,280000,281000,275500,769638
5515,2001.12.27,270000,12000,260000,271000,259000,807120
5516,2001.12.26,258000,5500,256500,259500,254000,434969
5517,2001.12.24,252500,1000,252500,258000,250500,408625
5518,2001.12.21,251500,-13500,255000,259500,250000,833009
5519,2001.12.20,265000,1000,260000,270500,255500,648790
5520,2001.12.19,264000,3500,265500,267500,262500,617413
5521,2001.12.18,260500,10000,254000,269500,254000,1134564
5522,2001.12.17,250500,-4500,250500,257500,246000,825153
5523,2001.12.14,255000,-10000,255500,261500,254500,930212
5524,2001.12.13,265000,-5000,270000,271500,261000,1275323
5525,2001.12.12,270000,11500,258000,271000,251500,1077931
5526,2001.12.11,258500,-1500,252000,259500,248500,1052531
5527,2001.12.10,260000,-23500,279000,279000,258500,1305630
5528,2001.12.07,283500,8500,270000,286500,266500,1174187
5529,2001.12.06,275000,10500,278000,293000,267500,2292641
5530,2001.12.05,264500,34500,238000,264500,237000,2302638
5531,2001.12.04,230000,5500,226500,230500,222000,654850
5532,2001.12.03,224500,6500,221500,225000,214500,657275
5533,2001.11.30,218000,8000,223000,223000,216500,624634
5534,2001.11.29,210000,-9000,214500,224500,208500,1065368
5535,2001.11.28,219000,-12000,227000,230000,217500,594097
5536,2001.11.27,231000,1000,232000,233000,228500,839258
5537,2001.11.26,230000,8000,223500,231000,223500,759876
5538,2001.11.23,222000,6000,217000,222500,215000,547400
5539,2001.11.22,216000,5000,211500,216000,208000,351957
5540,2001.11.21,211000,-2500,208000,215000,207500,668676
5541,2001.11.20,213500,-5000,220000,223000,213500,753937
5542,2001.11.19,218500,9500,205000,220000,205000,786310
5543,2001.11.16,209000,-500,208000,209500,203500,715938
5544,2001.11.15,209500,-5500,210500,214500,207500,725548
5545,2001.11.14,215000,15000,205000,215000,203000,1500609
5546,2001.11.13,200000,0,196000,200000,195000,600257
5547,2001.11.12,200000,1500,200500,202500,196500,470021
5548,2001.11.09,198500,5500,195000,200500,193000,1308756
5549,2001.11.08,193000,2500,190500,193500,190000,752072
5550,2001.11.07,190500,500,191000,191500,188500,885396
5551,2001.11.06,190000,5000,189000,191500,188000,1060255
5552,2001.11.05,185000,2000,183500,185000,181000,603653
5553,2001.11.02,183000,4000,181500,183500,181500,758497
5554,2001.11.01,179000,5500,177000,181500,174000,685945
5555,2001.10.31,173500,-500,170500,174000,170500,579648
5556,2001.10.30,174000,-10000,177000,179000,173500,676544
5557,2001.10.29,184000,3000,183000,185000,180500,509692
5558,2001.10.26,181000,-2000,183000,184500,179000,956467
5559,2001.10.25,183000,-2500,185000,185000,181000,552279
5560,2001.10.24,185500,11500,178000,185500,177500,1122341
5561,2001.10.23,174000,4500,175000,176500,172500,791601
5562,2001.10.22,169500,-500,173000,173500,166500,374651
5563,2001.10.19,170000,7000,165000,170500,163000,831100
5564,2001.10.18,163000,-1000,161500,163000,158500,437077
5565,2001.10.17,164000,5000,163000,165000,161500,571926
5566,2001.10.16,159000,-1000,158000,161500,158000,312417
5567,2001.10.15,160000,-3000,160000,162000,159000,348550
5568,2001.10.12,163000,4000,166000,167000,162500,945385
5569,2001.10.11,159000,10000,154000,160000,153500,1163439
5570,2001.10.10,149000,-2500,149500,150500,148000,337119
5571,2001.10.09,151500,5500,148000,153000,148000,792657
5572,2001.10.08,146000,-1500,147000,148000,144500,398747
5573,2001.10.05,147500,2000,146000,148500,143500,800783
5574,2001.10.04,145500,5500,150000,150000,143000,1298572
5575,2001.09.28,140000,-500,144000,145000,139000,945715
5576,2001.09.27,140500,-1000,138000,140500,134000,730010
5577,2001.09.26,141500,-1500,141000,143500,139500,665570
5578,2001.09.25,143000,-5000,153000,153500,143000,841381
5579,2001.09.24,148000,5500,140500,148000,140500,1139615
5580,2001.09.21,142500,-11500,145000,147000,139500,1308363
5581,2001.09.20,154000,-10000,160000,160000,151500,1227672
5582,2001.09.19,164000,-3500,165000,167000,163000,431180
5583,2001.09.18,167500,3500,169500,170000,165000,497444
5584,2001.09.17,164000,-5500,165000,168000,162000,569053
5585,2001.09.14,169500,-2000,172000,172500,164500,663586
5586,2001.09.13,171500,10000,168000,173000,166000,1194979
5587,2001.09.12,161500,-25500,160000,173000,160000,1699446
5588,2001.09.11,187000,-4500,190000,192500,186000,316200
5589,2001.09.10,191500,500,188500,191500,186500,280072
5590,2001.09.07,191000,2500,188000,191000,184500,456798
5591,2001.09.06,188500,-1000,190000,192500,188000,349882
5592,2001.09.05,189500,-7000,192000,192500,187500,420443
5593,2001.09.04,196500,8500,188000,197000,187500,375560
5594,2001.09.03,188000,-2000,190500,191000,187500,209020
5595,2001.08.31,190000,-6000,193000,194000,187500,516960
5596,2001.08.30,196000,-500,192000,197000,192000,251777
5597,2001.08.29,196500,-500,195000,198500,193000,382787
5598,2001.08.28,197000,-2000,200000,200000,196500,410733
5599,2001.08.27,199000,7000,198000,201000,196000,759108
5600,2001.08.24,192000,-500,192000,194000,189000,150355
5601,2001.08.23,192500,0,193500,195500,190000,298954
5602,2001.08.22,192500,6500,181500,192500,181500,435449
5603,2001.08.21,186000,-4000,191000,192500,185000,434725
5604,2001.08.20,190000,-6000,190000,191500,189000,188771
5605,2001.08.17,196000,1000,195000,198000,193500,354953
5606,2001.08.16,195000,-2500,192000,195000,191000,366645
5607,2001.08.14,197500,6000,195000,198000,193500,424405
5608,2001.08.13,191500,5000,188500,191500,187500,372898
5609,2001.08.10,186500,3500,185500,189000,185500,231661
5610,2001.08.09,183000,-7000,184500,186500,183000,583411
5611,2001.08.08,190000,-3000,191000,192000,187000,268180
5612,2001.08.07,193000,-6000,194000,195000,190500,441781
5613,2001.08.06,199000,-500,196500,200000,195000,322611
5614,2001.08.03,199500,4000,200000,201000,197500,655941
5615,2001.08.02,195500,-2500,201000,202000,194000,635840
5616,2001.08.01,198000,8500,191500,199500,190500,1157583
5617,2001.07.31,189500,4000,187000,190500,186000,444664
